Percentile,Duration
77.50000000000026,30.585832992874845
77.60000000000025,30.586739432275976
77.70000000000024,30.58970277744661
77.80000000000025,30.591156415772133
77.90000000000026,30.596797995994248
78.00000000000026,30.617309454185172
78.10000000000025,30.628220260968188
78.20000000000026,30.628859249080566
78.30000000000027,30.63075865043483
78.40000000000026,30.634435769639566
78.50000000000026,30.639064648423435
78.60000000000026,30.643875988994612
78.70000000000027,30.65015261599933
78.80000000000027,30.657255066613182
78.90000000000026,30.658803109642847
79.00000000000027,30.66428223966413
79.10000000000028,30.665870587920153
79.20000000000027,30.674652425760257
79.30000000000027,30.689977589525384
79.40000000000028,30.69250852533896
79.50000000000028,30.699602939598886
79.60000000000028,30.70276535669339
79.70000000000027,30.70710270137641
79.80000000000028,30.707948598796467
79.90000000000029,30.709997274496818
